ID_Equipe,Semestre,window_end_day,rolling_7d_value,tier,evaluator_score_t3,planning_artifact_present_t1,planning_scope_log1p_t1,team_full_period_rolling_max,team_full_period_rolling_intensity_pct,activity_metric
TEAM_01,2026.1,-57,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-56,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-55,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-54,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-53,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-52,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-51,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-50,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-49,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-48,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-47,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-46,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-45,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-44,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-43,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-42,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-41,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-40,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-39,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-38,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
TEAM_01,2026.1,-37,0.0,Lower evaluator score / weaker planning,2.5,True,1.0986122886681096,6546.0,0.0,clean_source_or_test_changed_lines
